price,type_bien,nombre_chambres,nombre_sdb,superficie,category,area,city
550000.0,villas,3.0,2.0,280.0,location,mamelles,dakar
550000.0,appartements,3.0,3.0,170.0,location,sacré-cœur,dakar
90000000.0,appartements,2.0,2.0,87.0,location,virage,dakar
350000.0,appartements,5.0,1.0,200.0,location,ouakam,dakar
400000.0,appartements,4.0,3.0,130.0,location,sicap_liberté,dakar
1500000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
500000.0,appartements,2.0,2.0,170.0,location,almadies,dakar
500000.0,appartements,4.0,1.0,4.0,location,mamelles,dakar
145000000.0,appartements,3.0,3.0,185.0,vente,almadies,dakar
850000.0,appartements,3.0,2.0,172.0,location,sicap_liberté,dakar
932400.0,appartements,3.0,3.0,150.0,location,ngor,dakar
1200000.0,villas,4.0,5.0,170.0,location,mamelles,dakar
700000.0,bureaux_&_commerces,0.0,0.0,95.0,location,dakar_plateau,dakar
250000.0,appartements,4.0,2.0,100.0,vente,mariste,dakar
450000.0,appartements,4.0,2.0,150.0,location,almadies,dakar
1500000.0,appartements,4.0,4.0,150.0,location,mamelles,dakar
45000000.0,villas,3.0,3.0,150.0,vente,rufisque,rufisque
350000.0,appartements,2.0,2.0,68.0,location,almadies,dakar
650000.0,appartements,3.0,3.0,170.0,location,cité_keur_gorgui,dakar
600000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
500000000.0,villas,7.0,5.0,300.0,vente,sicap_foire,dakar
900000.0,appartements,3.0,4.0,190.0,location,almadies,dakar
750000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
300000.0,appartements,4.0,3.0,12.0,location,diamalaye_1,dakar
330000.0,appartements,3.0,3.0,100.0,location,medina,dakar
800000.0,appartements,3.0,2.0,3.0,location,dakar_plateau,dakar
900000.0,appartements,4.0,2.0,150.0,location,mermoz-sacré_coeur,dakar
500000.0,appartements,3.0,3.0,150.0,location,almadies,dakar
300000.0,appartements,1.0,3.0,170.0,location,plateau,dakar
600000.0,appartements,2.0,2.0,120.0,location,almadies,dakar
500000.0,appartements,4.0,3.0,4.0,location,mermoz-sacré_coeur,dakar
400000.0,appartements,2.0,2.0,12.0,location,point_e,dakar
300000.0,appartements,2.0,3.0,170.0,location,fass,dakar
550000.0,appartements,4.0,3.0,4.0,location,sacré-coeur,dakar
65000000.0,appartements_meublés,4.0,2.0,100.0,vente,ouakam,dakar
650000.0,appartements,2.0,4.0,170.0,location,cité_keur_gorgui,dakar
127500000.0,villas,7.0,4.0,150.0,vente,mariste,dakar
1200000.0,villas,6.0,5.0,450.0,location,mermoz-sacré_coeur,dakar
28000000.0,terrains,0.0,0.0,180.0,vente,diamniadio,diamniadio
450000.0,appartements,2.0,3.0,150.0,location,mamelles,dakar
600000.0,appartements,3.0,3.0,170.0,location,liberte_6,dakar
1000000.0,villas,5.0,5.0,250.0,location,almadies,dakar
850000.0,appartements,4.0,2.0,100.0,vente,point_e,dakar
28000000.0,terrains,0.0,0.0,100.0,vente,toubab_dialao,toubab_dialao
28000000.0,terrains,0.0,0.0,100.0,vente,rufisque,rufisque
1346800.0,appartements,3.0,4.0,230.0,location,almadies,dakar
750000.0,appartements,4.0,3.0,120.0,location,ngor,dakar
400000.0,appartements,4.0,2.0,140.0,location,fann,dakar
275000.0,appartements,1.0,2.0,170.0,location,cité_keur_gorgui,dakar
673400.0,appartements,3.0,3.0,300.0,location,virage,dakar
1300000.0,villas,4.0,3.0,300.0,location,ngor,dakar
400000.0,appartements,4.0,1.0,100.0,location,sicap_foire,dakar
518000.0,appartements,3.0,3.0,150.0,location,almadies,dakar
1200000.0,villas,4.0,3.0,170.0,location,virage,dakar
800000.0,appartements,3.0,4.0,170.0,location,liberte_6,dakar
1300000.0,appartements,4.0,3.0,4.0,location,point_e,dakar
2500000.0,appartements_meublés,4.0,5.0,210.0,location,yoff,dakar
1400000.0,appartements,3.0,3.0,170.0,location,plateau,dakar
28000000.0,terrains,0.0,0.0,150.0,vente,almadies,dakar
400000.0,appartements,3.0,2.0,170.0,location,liberte_6_extension,dakar
235000000.0,terrains,0.0,0.0,100.0,vente,sacré-coeur,dakar
1000000.0,appartements,3.0,3.0,170.0,location,point_e,dakar
900000.0,appartements,3.0,4.0,150.0,location,mermoz,dakar
1100000.0,villas,3.0,2.0,250.0,location,almadies,dakar
325000.0,appartements,2.0,2.0,100.0,location,almadies,dakar
750000.0,appartements,3.0,4.0,170.0,location,almadies,dakar
1600000.0,appartements,3.0,4.0,170.0,location,almadies,dakar
425000.0,villas,4.0,3.0,160.0,location,cambérène,dakar
550000.0,appartements,2.0,1.0,2.0,location,point_e,dakar
1000000.0,appartements,4.0,2.0,100.0,location,almadies,dakar
550000.0,villas,3.0,2.0,250.0,location,mamelles,dakar
1760000.0,appartements,3.0,3.0,160.0,location,vdn,dakar
1150000.0,appartements,3.0,4.0,250.0,location,almadies,dakar
1100000.0,villas,4.0,4.0,244.0,location,virage,dakar
180000.0,appartements,2.0,2.0,125.0,location,yoff,dakar
800000.0,appartements,5.0,5.0,300.0,location,almadies,dakar
1000000.0,appartements,3.0,1.0,170.0,location,virage,dakar
300000.0,appartements,2.0,2.0,130.0,location,ouest_foire,dakar
250000.0,appartements,1.0,2.0,170.0,location,vdn,dakar
200000.0,appartements,2.0,1.0,70.0,location,ngor,dakar
1200000.0,appartements,3.0,3.0,170.0,location,plateau,dakar
32599500.0,appartements,4.0,2.0,50000.0,vente,almadies,dakar
550000.0,villas,4.0,2.0,250.0,location,mamelles,dakar
1200000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
1200000.0,villas,6.0,5.0,380.0,location,ouakam,dakar
550000.0,appartements,2.0,1.0,2.0,location,mermoz-sacré_coeur,dakar
2000000.0,appartements,5.0,4.0,300.0,location,rufisque,rufisque
250000.0,appartements,3.0,3.0,170.0,location,sacré-cœur,dakar
700000.0,appartements,4.0,4.0,150.0,location,almadies,dakar
1.0,appartements,3.0,3.0,170.0,location,plateau,dakar
400000.0,appartements,3.0,3.0,3.0,location,ouakam,dakar
550000.0,appartements,4.0,2.0,140.0,location,sacré-coeur,dakar
250000.0,appartements,2.0,3.0,170.0,location,parcelles_assainies,dakar
650000.0,appartements,4.0,1.0,100.0,location,mermoz-sacré_coeur,dakar
2000000.0,villas,4.0,5.0,300.0,location,point_e,dakar
350000.0,bureaux_&_commerces,0.0,0.0,95.0,location,yoff,dakar
750000.0,bureaux_&_commerces,0.0,0.0,230.0,location,fann,dakar
700000.0,appartements,4.0,3.0,150.0,location,almadies,dakar
331000.0,appartements,2.0,2.0,170.0,location,sicap_baobab,dakar
3000000.0,villas,7.0,4.0,300.0,location,mamelles,dakar
300000.0,appartements,3.0,2.0,160.0,location,almadies,dakar
850000.0,appartements,3.0,4.0,150.0,location,point_e,dakar
850000.0,villas,6.0,5.0,200.0,location,yoff,dakar
117000000.0,villas,5.0,7.0,200.0,vente,grand_yoff,dakar
800000.0,appartements,4.0,2.0,100.0,vente,almadies,dakar
550000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
1100000.0,appartements,3.0,4.0,170.0,location,almadies,dakar
285000.0,appartements,2.0,2.0,170.0,location,mamelles,dakar
1300000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
275000.0,appartements,2.0,2.0,100.0,location,hann_maristes,dakar
400000.0,appartements,2.0,3.0,170.0,location,almadies,dakar
35000.0,appartements_meublés,2.0,1.0,50.0,location,sicap_foire,dakar
30000.0,appartements_meublés,2.0,1.0,65.0,location,yoff,dakar
12500000.0,terrains,0.0,0.0,100.0,vente,diamniadio,diamniadio
1800000.0,appartements,3.0,3.0,200.0,location,almadies,dakar
250000.0,appartements,3.0,1.0,70.0,location,ngor,dakar
15000.0,appartements,1.0,1.0,75.0,location,almadies,dakar
1500000.0,appartements,3.0,3.0,100.0,location,sicap_liberté,dakar
550000.0,appartements,4.0,3.0,110.0,location,mamelles,dakar
30000.0,appartements_meublés,2.0,1.0,45.0,location,yoff,dakar
180000.0,appartements,2.0,2.0,120.0,location,zac_mbao,dakar
1000000.0,appartements,3.0,3.0,170.0,location,ngor,dakar
360000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
1139600.0,appartements,3.0,4.0,180.0,location,almadies,dakar
350000.0,appartements,2.0,2.0,74.0,location,almadies,dakar
300000.0,appartements,3.0,1.0,90.0,location,yoff,dakar
70000000.0,appartements,2.0,2.0,66.0,vente,yoff,dakar
800000000.0,appartements,5.0,5.0,700.0,vente,almadies,dakar
8500000.0,terrains,0.0,0.0,150.0,vente,rufisque,rufisque
3500000.0,villas,9.0,7.0,780.0,location,mermoz-sacré_coeur,dakar
2000000.0,appartements,4.0,2.0,100.0,location,almadies,dakar
750000.0,appartements,4.0,3.0,110.0,location,mermoz-sacré_coeur,dakar
120000.0,appartements,1.0,1.0,170.0,location,golf,dakar
6000000.0,villas,6.0,4.0,250.0,location,fann,dakar
250000000.0,bureaux_&_commerces,0.0,0.0,100.0,vente,saly,saly
1900000.0,appartements,2.0,3.0,190.0,location,plateau,dakar
28000000.0,terrains,0.0,0.0,300.0,vente,ouakam,dakar
2999990.0,villas,4.0,4.0,400.0,location,fann,dakar
175000.0,appartements,3.0,1.0,40.0,location,sendou,dakar
800000.0,appartements,3.0,4.0,170.0,location,amitié,dakar
40000.0,appartements_meublés,2.0,1.0,100.0,location,sicap_liberté,dakar
500000.0,appartements,4.0,4.0,100.0,location,mamelles,dakar
110000.0,appartements,1.0,1.0,1.0,location,dieuppeul-derklé,dakar
165760.0,appartements,2.0,2.0,1.0,location,hlm,dakar
300000.0,appartements,3.0,2.0,3.0,location,yoff,dakar
500000.0,appartements,3.0,3.0,170.0,location,cité_keur_gorgui,dakar
75000000.0,terrains,0.0,0.0,150.0,vente,ouest_foire,dakar
450000.0,appartements,3.0,4.0,170.0,location,liberte_5,dakar
425000.0,appartements,2.0,2.0,170.0,location,almadies,dakar
1100000.0,villas,4.0,4.0,170.0,location,almadies,dakar
1700000.0,appartements,5.0,5.0,13.0,location,ouakam,dakar
1300000.0,appartements,4.0,3.0,4.0,location,mermoz-sacré_coeur,dakar
160000.0,appartements,2.0,1.0,120.0,location,sicap_foire,dakar
1600000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
400000000.0,terrains,0.0,0.0,100.0,vente,almadies,dakar
350000.0,appartements,2.0,2.0,170.0,location,ngor,dakar
800000.0,appartements,4.0,3.0,100.0,location,sicap_liberté,dakar
550000.0,appartements,3.0,2.0,120.0,location,sacré-coeur,dakar
950000.0,appartements,3.0,3.0,200.0,location,almadies,dakar
225000.0,appartements,2.0,2.0,80.0,location,ouest_foire,dakar
2000000.0,bureaux_&_commerces,0.0,0.0,100.0,location,biscuiterie,dakar
600000.0,appartements,2.0,2.0,170.0,location,mamelles,dakar
160000.0,appartements,2.0,2.0,140.0,location,zac_mbao,dakar
250000.0,appartements,2.0,1.0,75.0,location,almadies,dakar
180000.0,appartements,1.0,1.0,1.0,location,fass,dakar
1200000.0,appartements,3.0,3.0,170.0,location,virage,dakar
500000.0,appartements,2.0,3.0,110.0,location,almadies,dakar
300000.0,appartements,3.0,3.0,100.0,location,mamelles,dakar
800000.0,appartements,3.0,3.0,160.0,location,virage,dakar
350000.0,appartements,2.0,2.0,170.0,location,almadies,dakar
375000.0,appartements,3.0,2.0,3.0,location,mamelles,dakar
1100000.0,appartements,2.0,4.0,146.0,location,plateau,dakar
1400000.0,appartements,3.0,3.0,160.0,location,almadies,dakar
600000.0,appartements,4.0,1.0,100.0,location,sacré-coeur,dakar
750000.0,appartements,2.0,2.0,170.0,location,point_e,dakar
350000.0,appartements,3.0,2.0,45.0,location,mamelles,dakar
350000.0,bureaux_&_commerces,0.0,0.0,87.0,location,dieuppeul-derklé,dakar
77500000.0,terrains,0.0,0.0,200.0,vente,grand_yoff,dakar
1800000.0,appartements,3.0,4.0,210.0,location,almadies,dakar
28000000.0,terrains,0.0,0.0,150.0,vente,malikounda,dakar
450000.0,appartements,2.0,1.0,100.0,location,mamelles,dakar
1300000.0,villas,5.0,4.0,250.0,location,ngor,dakar
550000.0,appartements,3.0,2.0,3.0,location,medina,dakar
550000.0,appartements,4.0,4.0,160.0,location,mamelles,dakar
2700000.0,bureaux_&_commerces,0.0,0.0,500.0,location,almadies,dakar
2500000.0,appartements,5.0,4.0,406.0,location,almadies,dakar
350000.0,appartements,3.0,2.0,3.0,location,medina,dakar
275000.0,appartements,1.0,2.0,170.0,location,mamelles,dakar
250000.0,appartements,3.0,2.0,110.0,location,mamelles,dakar
250000.0,appartements,2.0,2.0,170.0,location,ouest_foire,dakar
800000.0,appartements,3.0,3.0,12.0,location,mermoz,dakar
17500.0,appartements_meublés,2.0,1.0,35.0,location,keur_massar,keur_massar
80000000.0,appartements,4.0,2.0,100.0,vente,almadies_2,dakar
350000.0,bureaux_&_commerces,0.0,0.0,75.0,location,dieuppeul-derklé,dakar
700000.0,appartements,3.0,3.0,200.0,location,ngor,dakar
350000.0,bureaux_&_commerces,0.0,0.0,74.0,location,dieuppeul-derklé,dakar
375000000.0,villas,7.0,6.0,285.0,vente,mermoz-sacré_coeur,dakar
2000000.0,appartements,2.0,2.0,170.0,location,mermoz,dakar
5500000.0,villas,8.0,4.0,2000.0,location,fann,dakar
425000.0,appartements,3.0,2.0,150.0,location,almadies,dakar
1300000.0,appartements,3.0,5.0,200.0,location,virage,dakar
350000.0,bureaux_&_commerces,0.0,0.0,80.0,location,dieuppeul-derklé,dakar
350000.0,appartements,3.0,3.0,140.0,location,ngor,dakar
1200000.0,villas,6.0,2.0,450.0,location,mermoz-sacré_coeur,dakar
650000.0,appartements,3.0,3.0,120.0,location,mermoz,dakar
300000.0,appartements,2.0,2.0,110.0,location,mamelles,dakar
300000.0,appartements,3.0,2.0,3.0,location,ngor,dakar
700000.0,appartements,5.0,4.0,5.0,location,mamelles,dakar
275000.0,appartements,3.0,2.0,105.0,location,mamelles,dakar
550000.0,appartements,4.0,4.0,100.0,location,sipres,dakar
650000000.0,terrains,0.0,0.0,100.0,vente,mamelles,dakar
750000.0,appartements,3.0,3.0,169.0,location,mamelles,dakar
1000000.0,appartements,3.0,4.0,300.0,location,sicap_sacré-cœur,dakar
1200000.0,appartements,3.0,4.0,150.0,location,virage,dakar
700000.0,appartements,3.0,3.0,170.0,location,vdn,dakar
1600000.0,appartements,3.0,5.0,170.0,location,mermoz,dakar
300000.0,appartements,3.0,1.0,150.0,location,mariste,dakar
450000.0,appartements,2.0,3.0,170.0,location,almadies,dakar
1000000.0,villas,4.0,5.0,200.0,location,ngor,dakar
1500000000.0,villas,5.0,5.0,1000.0,vente,almadies,dakar
500000.0,appartements,3.0,3.0,140.0,location,mamelles,dakar
2250000.0,villas,6.0,6.0,250.0,location,fann,dakar
100000.0,chambres,1.0,1.0,20.0,location,medina,dakar
550000.0,appartements,2.0,2.0,180.0,location,point_e,dakar
6000000.0,terrains,0.0,0.0,100.0,vente,diamniadio,diamniadio
550000.0,appartements,3.0,2.0,170.0,location,almadies,dakar
275000.0,appartements,2.0,2.0,170.0,location,mermoz,dakar
450000.0,appartements,2.0,2.0,150.0,location,yoff,dakar
300000.0,appartements,3.0,3.0,3.0,location,fass,dakar
300000.0,appartements,4.0,4.0,100.0,location,almadies_2,dakar
1200000.0,appartements_meublés,4.0,2.0,130.0,location,mermoz-sacré_coeur,dakar
1200000.0,appartements,3.0,2.0,170.0,location,mermoz,dakar
750000.0,appartements,4.0,3.0,4.0,location,mermoz-sacré_coeur,dakar
275000.0,appartements,3.0,2.0,98.0,location,mamelles,dakar
1500000.0,appartements,3.0,4.0,170.0,location,mermoz,dakar
86900000.0,terrains,0.0,0.0,167.0,vente,ouest_foire,dakar
1800000.0,villas,4.0,2.0,250.0,location,almadies,dakar
375000.0,appartements,3.0,1.0,100.0,location,ngor,dakar
1300000.0,appartements,5.0,4.0,300.0,location,ngor,dakar
400000.0,appartements,4.0,1.0,100.0,location,sipres,dakar
250000.0,appartements,2.0,2.0,2.0,location,almadies,dakar
600000.0,appartements,1.0,1.0,55.0,location,mermoz,dakar
1700000.0,bureaux_&_commerces,0.0,0.0,200.0,location,almadies,dakar
127500000.0,villas,4.0,2.0,250.0,vente,yoff,dakar
250000.0,appartements_meublés,2.0,2.0,70.0,location,sicap_liberté,dakar
1000000.0,appartements,3.0,3.0,178.0,location,mermoz,dakar
47000000.0,appartements,2.0,1.0,66.0,vente,ngor,dakar
1000000.0,appartements,3.0,6.0,200.0,location,ouakam,dakar
1200000.0,appartements_meublés,4.0,2.0,160.0,location,mermoz-sacré_coeur,dakar
345000000.0,appartements,5.0,5.0,295.0,vente,almadies,dakar
349000.0,appartements,2.0,3.0,170.0,location,almadies,dakar
350000.0,appartements,2.0,3.0,100.0,location,ouakam,dakar
1700000.0,villas,4.0,5.0,170.0,location,almadies,dakar
400000.0,appartements,4.0,3.0,4.0,location,mamelles,dakar
900000.0,villas,6.0,5.0,250.0,location,mermoz-sacré_coeur,dakar
1200000.0,appartements,5.0,4.0,5.0,location,mermoz-sacré_coeur,dakar
2500000.0,appartements,5.0,5.0,410.0,location,almadies,dakar
650000.0,appartements,3.0,2.0,100.0,location,ouakam,dakar
275000.0,appartements,3.0,2.0,3.0,location,almadies,dakar
1000000.0,appartements,3.0,5.0,170.0,location,point_e,dakar
185000.0,appartements,4.0,2.0,100.0,location,mamelles,dakar
300000.0,appartements,2.0,2.0,2.0,location,ouakam,dakar
350000.0,appartements,2.0,2.0,2.0,location,mamelles,dakar
650000.0,appartements,4.0,3.0,130.0,location,mermoz-sacré_coeur,dakar
700000.0,appartements,2.0,2.0,120.0,location,ngor,dakar
900000.0,appartements,3.0,3.0,200.0,location,mermoz,dakar
275000.0,appartements,2.0,2.0,100.0,location,sud_foire,dakar
1500000.0,appartements,4.0,2.0,4.0,location,mermoz-sacré_coeur,dakar
150000.0,appartements,1.0,1.0,1.0,location,fass,dakar
260000.0,appartements,3.0,3.0,110.0,location,sicap_foire,dakar
30000.0,appartements_meublés,2.0,1.0,2.0,location,sacré-coeur,dakar
550000.0,appartements,3.0,4.0,170.0,location,point_e,dakar
1300000.0,appartements,3.0,3.0,170.0,location,plateau,dakar
725000.0,appartements,4.0,4.0,250.0,location,ngor,dakar
600000.0,appartements,1.0,1.0,170.0,location,corniche,dakar
350000.0,appartements,4.0,2.0,100.0,location,ouakam,dakar
1500000.0,appartements,3.0,4.0,160.0,location,almadies,dakar
700000.0,appartements,3.0,3.0,200.0,location,almadies,dakar
550000.0,appartements,3.0,3.0,200.0,location,sacré-cœur,dakar
700000.0,appartements,3.0,4.0,145.0,location,mamelles,dakar
300000000.0,villas,6.0,4.0,300.0,vente,yoff,dakar
2500000.0,appartements_meublés,4.0,4.0,230.0,location,yoff,dakar
550000.0,villas,4.0,4.0,170.0,location,vdn,dakar
500000.0,appartements,2.0,3.0,125.0,location,almadies,dakar
950000000.0,appartements,3.0,3.0,411.0,vente,mamelles,dakar
950000.0,appartements,3.0,2.0,170.0,location,mermoz,dakar
450000.0,appartements,3.0,3.0,100.0,location,sipres,dakar
850000.0,villas,4.0,3.0,200.0,location,ngor,dakar
800000.0,appartements,2.0,2.0,115.0,location,point_e,dakar
300000.0,appartements,3.0,3.0,170.0,location,liberte_6,dakar
350000.0,bureaux_&_commerces,0.0,0.0,95.0,location,dieuppeul-derklé,dakar
78000000.0,appartements,4.0,2.0,100.0,vente,almadies,dakar
2200000.0,appartements,3.0,3.0,170.0,location,fann,dakar
750000.0,appartements,3.0,4.0,170.0,location,mermoz,dakar
450000.0,appartements,3.0,3.0,170.0,location,ngor,dakar
17000000.0,terrains,0.0,0.0,100.0,vente,rufisque,rufisque
10000000.0,villas,5.0,3.0,250.0,location,diamniadio,dakar
150000.0,appartements,3.0,3.0,170.0,location,diamniadio,dakar
600000.0,appartements,3.0,3.0,150.0,location,amitié,dakar
1000000.0,appartements,3.0,5.0,150.0,location,almadies,dakar
1300000.0,appartements,3.0,2.0,149.0,location,almadies,dakar
900000.0,appartements,1.0,1.0,170.0,location,almadies,dakar
375000.0,appartements,3.0,2.0,3.0,location,mermoz-sacré_coeur,dakar
850000.0,appartements,3.0,4.0,150.0,location,almadies,dakar
4000000.0,bureaux_&_commerces,0.0,0.0,780.0,location,mermoz-sacré_coeur,dakar
650000.0,appartements,1.0,1.0,60.0,location,almadies,dakar
200000.0,appartements,1.0,1.0,30.0,location,medina,dakar
175000.0,appartements,2.0,2.0,68.0,location,yoff,dakar
250000.0,bureaux_&_commerces,0.0,0.0,95.0,location,almadies,dakar
1200000.0,appartements,3.0,2.0,170.0,location,plateau,dakar
1000000.0,villas,8.0,5.0,150.0,location,mermoz-sacré_coeur,dakar
375000.0,appartements,4.0,2.0,140.0,location,mariste,dakar
70000000.0,terrains,0.0,0.0,150.0,vente,almadies,dakar
450000.0,appartements,2.0,3.0,170.0,location,sicap_liberté,dakar
4000000.0,villas,5.0,5.0,250.0,location,mermoz-sacré_coeur,dakar
700000.0,appartements,3.0,3.0,150.0,location,almadies,dakar
900000.0,appartements_meublés,3.0,2.0,3.0,location,point_e,dakar
900000.0,appartements,3.0,4.0,150.0,location,almadies,dakar
950000.0,appartements,2.0,2.0,110.0,location,ouest_foire,dakar
600000.0,appartements_meublés,4.0,2.0,140.0,location,ouakam,dakar
700000.0,appartements,5.0,4.0,5.0,location,point_e,dakar
350000.0,appartements,2.0,2.0,65.0,location,almadies,dakar
500000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
1100000.0,appartements,3.0,5.0,200.0,location,almadies,dakar
450000.0,appartements,3.0,3.0,170.0,location,ouest_foire,dakar
2000000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
400000.0,appartements,3.0,3.0,130.0,location,mamelles,dakar
750000.0,appartements,4.0,3.0,4.0,location,almadies,dakar
80000000.0,terrains,0.0,0.0,188.0,vente,almadies,dakar
275000.0,appartements,2.0,2.0,170.0,location,sicap_foire,dakar
1400000.0,villas,4.0,4.0,170.0,location,ouakam,dakar
180000.0,appartements,3.0,1.0,150.0,location,rufisque,rufisque
1700000.0,appartements,4.0,4.0,13.0,location,ouakam,dakar
15000.0,appartements,3.0,3.0,3.0,location,chambres,dakar
249500000.0,villas,9.0,9.0,1600.0,vente,mbour,mbour
14000000.0,terrains,0.0,0.0,100.0,vente,keur_massar,keur_massar
425000.0,appartements,5.0,3.0,5.0,location,almadies,dakar
310800.0,appartements,3.0,1.0,90.0,location,sicap_foire,dakar
12000000.0,terrains,0.0,0.0,100.0,vente,dakar_plateau,dakar
1750000.0,appartements,2.0,3.0,170.0,location,fann,dakar
900000.0,appartements,3.0,4.0,180.0,location,liberte_5,dakar
450000.0,appartements,3.0,3.0,110.0,location,mermoz-sacré_coeur,dakar
120000.0,appartements,2.0,2.0,150.0,location,keur_ndiaye_lô,dakar
550000.0,appartements,3.0,2.0,3.0,location,mamelles,dakar
160000.0,appartements,2.0,3.0,150.0,location,keur_ndiaye_lô,dakar
1400000.0,appartements,2.0,3.0,204.0,location,almadies,dakar
300000.0,appartements,2.0,3.0,170.0,location,hlm_grand_médine,dakar
180000.0,bureaux_&_commerces,0.0,0.0,95.0,location,almadies,dakar
1200000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
350000000.0,villas,8.0,5.0,297.0,vente,sicap_liberté,dakar
28000000.0,terrains,0.0,0.0,100.0,vente,colobane,dakar
375000.0,appartements,4.0,1.0,4.0,location,ouakam,dakar
900000.0,appartements,3.0,4.0,200.0,location,fann,dakar
2800000.0,villas,4.0,6.0,440.0,location,almadies,dakar
800000.0,villas,6.0,4.0,250.0,location,mermoz-sacré_coeur,dakar
700000.0,appartements,3.0,2.0,185.0,location,almadies,dakar
300000.0,appartements,2.0,3.0,160.0,location,sacré-cœur,dakar
1200000.0,appartements,4.0,2.0,1500.0,vente,almadies,dakar
2200000.0,appartements,3.0,4.0,241.0,location,almadies,dakar
65000000.0,appartements,2.0,1.0,2.0,vente,point_e,dakar
25000.0,appartements_meublés,2.0,1.0,90.0,location,sicap_liberté,dakar
800000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
200000.0,appartements,1.0,1.0,170.0,location,almadies,dakar
1150000.0,appartements,3.0,3.0,250.0,location,almadies,dakar
265000.0,appartements,1.0,1.0,170.0,location,mamelles,dakar
425000.0,villas,4.0,3.0,250.0,location,cambérène,dakar
12000000.0,terrains,0.0,0.0,100.0,vente,louga,louga
850000.0,appartements,4.0,3.0,4.0,location,mamelles,dakar
350000000.0,villas,5.0,3.0,200.0,vente,almadies,dakar
1350000.0,appartements,3.0,3.0,250.0,location,point_e,dakar
750000.0,bureaux_&_commerces,0.0,0.0,300.0,location,fann,dakar
1200000.0,appartements,3.0,4.0,187.0,location,ngor,dakar
1000000.0,appartements,3.0,3.0,200.0,location,fann,dakar
950000.0,villas,4.0,3.0,900.0,location,mariste,dakar
400000.0,appartements,4.0,3.0,130.0,location,fann,dakar
500000.0,villas,5.0,1.0,200.0,location,sicap_liberté,dakar
625000.0,appartements,4.0,4.0,150.0,location,yoff,dakar
650000.0,appartements,3.0,4.0,190.0,location,vdn,dakar
250000.0,appartements,2.0,1.0,120.0,location,gueule_tapée,dakar
800000.0,appartements,5.0,4.0,5.0,location,mamelles,dakar
100000.0,bureaux_&_commerces,0.0,0.0,95.0,location,sacré-coeur,dakar
1400000.0,villas,4.0,4.0,350.0,location,almadies,dakar
10000000.0,appartements,3.0,3.0,100.0,vente,toubab_dialao,toubab_dialao
150000000.0,villas,3.0,3.0,600.0,vente,saly,saly
550000.0,villas,3.0,2.0,290.0,location,mamelles,dakar
650000.0,appartements,4.0,4.0,100.0,location,sipres,dakar
500000.0,appartements,3.0,3.0,100.0,location,hann_bel-air,dakar
1000000.0,appartements,6.0,4.0,6.0,location,mermoz-sacré_coeur,dakar
85000000.0,villas,8.0,4.0,250.0,vente,saly,saly
200000000.0,terrains,0.0,0.0,100.0,vente,sacré-coeur,dakar
2000000.0,villas,4.0,3.0,255.0,location,almadies,dakar
300000.0,appartements,3.0,3.0,170.0,location,parcelles_assainies,dakar
750000.0,appartements,5.0,4.0,175.0,location,ouest_foire,dakar
700000.0,appartements,4.0,3.0,100.0,location,mermoz-sacré_coeur,dakar
125000.0,bureaux_&_commerces,0.0,0.0,95.0,location,medina,dakar
300000.0,appartements,4.0,2.0,100.0,vente,ouest_foire,dakar
175000.0,appartements,1.0,1.0,48.0,location,sicap_liberté,dakar
6000000.0,villas,9.0,7.0,750.0,location,almadies,dakar
670000.0,appartements,2.0,3.0,170.0,location,almadies,dakar
1500000.0,villas,7.0,4.0,200.0,location,almadies,dakar
225000.0,appartements,1.0,1.0,170.0,location,mermoz,dakar
350000.0,appartements,4.0,2.0,100.0,vente,ouest_foire,dakar
350000.0,bureaux_&_commerces,0.0,0.0,90.0,location,yoff,dakar
850000.0,villas,4.0,5.0,200.0,location,point_e,dakar
3000000.0,appartements,3.0,4.0,170.0,location,fann,dakar
45000000.0,appartements,2.0,1.0,43.0,vente,almadies,dakar
1010000.0,appartements,3.0,3.0,202.0,location,almadies,dakar
700000.0,appartements,1.0,1.0,100.0,location,hann_maristes,dakar
350000.0,appartements,3.0,3.0,170.0,location,sacré-cœur,dakar
600000.0,appartements,3.0,3.0,170.0,location,point_e,dakar
250000.0,appartements,2.0,3.0,150.0,location,hann_maristes,dakar
450000.0,appartements,3.0,2.0,100.0,location,mamelles,dakar
125000.0,appartements,2.0,2.0,170.0,location,mbao,dakar
250000000.0,terrains,0.0,0.0,100.0,vente,medina,dakar
400000.0,appartements,4.0,2.0,135.0,location,mamelles,dakar
550000.0,appartements,3.0,3.0,180.0,location,ouakam,dakar
4000000.0,villas,6.0,5.0,700.0,location,mermoz-sacré_coeur,dakar
